image_path,label_path,label_mean
/data/datasets/fujian_gis_data/train/images/train_1_543.png,/data/datasets/fujian_gis_data/train/labels/train_1_543.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2415.png,/data/datasets/fujian_gis_data/train/labels/train_0_2415.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_587.png,/data/datasets/fujian_gis_data/train/labels/train_1_587.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_4081.png,/data/datasets/fujian_gis_data/train/labels/train_1_4081.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2990.png,/data/datasets/fujian_gis_data/train/labels/train_0_2990.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2663.png,/data/datasets/fujian_gis_data/train/labels/train_0_2663.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_4907.png,/data/datasets/fujian_gis_data/train/labels/train_1_4907.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_4494.png,/data/datasets/fujian_gis_data/train/labels/train_1_4494.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1233.png,/data/datasets/fujian_gis_data/train/labels/train_0_1233.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2806.png,/data/datasets/fujian_gis_data/train/labels/train_0_2806.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_2957.png,/data/datasets/fujian_gis_data/train/labels/train_1_2957.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2172.png,/data/datasets/fujian_gis_data/train/labels/train_0_2172.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_271.png,/data/datasets/fujian_gis_data/train/labels/train_0_271.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_761.png,/data/datasets/fujian_gis_data/train/labels/train_0_761.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_2601.png,/data/datasets/fujian_gis_data/train/labels/train_1_2601.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_307.png,/data/datasets/fujian_gis_data/train/labels/train_1_307.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_3934.png,/data/datasets/fujian_gis_data/train/labels/train_1_3934.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_50.png,/data/datasets/fujian_gis_data/train/labels/train_0_50.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2400.png,/data/datasets/fujian_gis_data/train/labels/train_0_2400.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_15.png,/data/datasets/fujian_gis_data/train/labels/train_0_15.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2800.png,/data/datasets/fujian_gis_data/train/labels/train_0_2800.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_1251.png,/data/datasets/fujian_gis_data/train/labels/train_1_1251.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1433.png,/data/datasets/fujian_gis_data/train/labels/train_0_1433.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2702.png,/data/datasets/fujian_gis_data/train/labels/train_0_2702.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2108.png,/data/datasets/fujian_gis_data/train/labels/train_0_2108.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_3797.png,/data/datasets/fujian_gis_data/train/labels/train_1_3797.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_2582.png,/data/datasets/fujian_gis_data/train/labels/train_1_2582.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_771.png,/data/datasets/fujian_gis_data/train/labels/train_0_771.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_1078.png,/data/datasets/fujian_gis_data/train/labels/train_1_1078.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_1295.png,/data/datasets/fujian_gis_data/train/labels/train_1_1295.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2222.png,/data/datasets/fujian_gis_data/train/labels/train_0_2222.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_4501.png,/data/datasets/fujian_gis_data/train/labels/train_1_4501.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1813.png,/data/datasets/fujian_gis_data/train/labels/train_0_1813.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_3998.png,/data/datasets/fujian_gis_data/train/labels/train_1_3998.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1634.png,/data/datasets/fujian_gis_data/train/labels/train_0_1634.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2370.png,/data/datasets/fujian_gis_data/train/labels/train_0_2370.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2131.png,/data/datasets/fujian_gis_data/train/labels/train_0_2131.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2316.png,/data/datasets/fujian_gis_data/train/labels/train_0_2316.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_1081.png,/data/datasets/fujian_gis_data/train/labels/train_1_1081.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2844.png,/data/datasets/fujian_gis_data/train/labels/train_0_2844.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2842.png,/data/datasets/fujian_gis_data/train/labels/train_0_2842.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_4005.png,/data/datasets/fujian_gis_data/train/labels/train_1_4005.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1118.png,/data/datasets/fujian_gis_data/train/labels/train_0_1118.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_1840.png,/data/datasets/fujian_gis_data/train/labels/train_1_1840.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2701.png,/data/datasets/fujian_gis_data/train/labels/train_0_2701.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_78.png,/data/datasets/fujian_gis_data/train/labels/train_0_78.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_222.png,/data/datasets/fujian_gis_data/train/labels/train_0_222.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1980.png,/data/datasets/fujian_gis_data/train/labels/train_0_1980.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_721.png,/data/datasets/fujian_gis_data/train/labels/train_0_721.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2397.png,/data/datasets/fujian_gis_data/train/labels/train_0_2397.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1239.png,/data/datasets/fujian_gis_data/train/labels/train_0_1239.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2732.png,/data/datasets/fujian_gis_data/train/labels/train_0_2732.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_23.png,/data/datasets/fujian_gis_data/train/labels/train_1_23.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2217.png,/data/datasets/fujian_gis_data/train/labels/train_0_2217.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2835.png,/data/datasets/fujian_gis_data/train/labels/train_0_2835.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_9.png,/data/datasets/fujian_gis_data/train/labels/train_0_9.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_508.png,/data/datasets/fujian_gis_data/train/labels/train_1_508.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1509.png,/data/datasets/fujian_gis_data/train/labels/train_0_1509.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_1256.png,/data/datasets/fujian_gis_data/train/labels/train_1_1256.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2423.png,/data/datasets/fujian_gis_data/train/labels/train_0_2423.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_1772.png,/data/datasets/fujian_gis_data/train/labels/train_1_1772.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1881.png,/data/datasets/fujian_gis_data/train/labels/train_0_1881.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_880.png,/data/datasets/fujian_gis_data/train/labels/train_1_880.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2043.png,/data/datasets/fujian_gis_data/train/labels/train_0_2043.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_4832.png,/data/datasets/fujian_gis_data/train/labels/train_1_4832.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_984.png,/data/datasets/fujian_gis_data/train/labels/train_0_984.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2874.png,/data/datasets/fujian_gis_data/train/labels/train_0_2874.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_2736.png,/data/datasets/fujian_gis_data/train/labels/train_0_2736.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_3982.png,/data/datasets/fujian_gis_data/train/labels/train_1_3982.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1849.png,/data/datasets/fujian_gis_data/train/labels/train_0_1849.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_53.png,/data/datasets/fujian_gis_data/train/labels/train_0_53.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_303.png,/data/datasets/fujian_gis_data/train/labels/train_0_303.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_2255.png,/data/datasets/fujian_gis_data/train/labels/train_1_2255.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_516.png,/data/datasets/fujian_gis_data/train/labels/train_1_516.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_2578.png,/data/datasets/fujian_gis_data/train/labels/train_1_2578.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1905.png,/data/datasets/fujian_gis_data/train/labels/train_0_1905.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_964.png,/data/datasets/fujian_gis_data/train/labels/train_0_964.png,0.0
/data/datasets/fujian_gis_data/train/images/train_1_510.png,/data/datasets/fujian_gis_data/train/labels/train_1_510.png,0.0
/data/datasets/fujian_gis_data/train/images/train_0_1737.png,/data/datasets/fujian_gis_data/train/labels/train_0_1737.png,0.0
