image_path,label_path,label_mean
/data/datasets/fujian_gis_data/train/images/train_1_4943.png,/data/datasets/fujian_gis_data/train/labels/train_1_4943.png,45.40721893310547
/data/datasets/fujian_gis_data/train/images/train_1_3619.png,/data/datasets/fujian_gis_data/train/labels/train_1_3619.png,45.45164108276367
/data/datasets/fujian_gis_data/train/images/train_1_2151.png,/data/datasets/fujian_gis_data/train/labels/train_1_2151.png,45.43964385986328
/data/datasets/fujian_gis_data/train/images/train_1_3893.png,/data/datasets/fujian_gis_data/train/labels/train_1_3893.png,46.1079216003418
/data/datasets/fujian_gis_data/train/images/train_0_1349.png,/data/datasets/fujian_gis_data/train/labels/train_0_1349.png,49.26708221435547
/data/datasets/fujian_gis_data/train/images/train_1_5075.png,/data/datasets/fujian_gis_data/train/labels/train_1_5075.png,48.07838439941406
/data/datasets/fujian_gis_data/train/images/train_1_4591.png,/data/datasets/fujian_gis_data/train/labels/train_1_4591.png,49.86661911010742
/data/datasets/fujian_gis_data/train/images/train_1_2964.png,/data/datasets/fujian_gis_data/train/labels/train_1_2964.png,48.80470275878906
/data/datasets/fujian_gis_data/train/images/train_0_1279.png,/data/datasets/fujian_gis_data/train/labels/train_0_1279.png,52.37760543823242
/data/datasets/fujian_gis_data/train/images/train_1_4313.png,/data/datasets/fujian_gis_data/train/labels/train_1_4313.png,51.90614700317383
/data/datasets/fujian_gis_data/train/images/train_1_4515.png,/data/datasets/fujian_gis_data/train/labels/train_1_4515.png,47.97981262207031
/data/datasets/fujian_gis_data/train/images/train_1_2628.png,/data/datasets/fujian_gis_data/train/labels/train_1_2628.png,54.91874694824219
/data/datasets/fujian_gis_data/train/images/train_1_3898.png,/data/datasets/fujian_gis_data/train/labels/train_1_3898.png,46.3702392578125
/data/datasets/fujian_gis_data/train/images/train_0_1697.png,/data/datasets/fujian_gis_data/train/labels/train_0_1697.png,44.45035934448242
/data/datasets/fujian_gis_data/train/images/train_1_2896.png,/data/datasets/fujian_gis_data/train/labels/train_1_2896.png,46.97399139404297
/data/datasets/fujian_gis_data/train/images/train_1_4036.png,/data/datasets/fujian_gis_data/train/labels/train_1_4036.png,49.891910552978516
/data/datasets/fujian_gis_data/train/images/train_1_3542.png,/data/datasets/fujian_gis_data/train/labels/train_1_3542.png,46.84720993041992
/data/datasets/fujian_gis_data/train/images/train_0_1821.png,/data/datasets/fujian_gis_data/train/labels/train_0_1821.png,49.446067810058594
/data/datasets/fujian_gis_data/train/images/train_1_3549.png,/data/datasets/fujian_gis_data/train/labels/train_1_3549.png,50.206756591796875
/data/datasets/fujian_gis_data/train/images/train_0_1616.png,/data/datasets/fujian_gis_data/train/labels/train_0_1616.png,49.38770294189453
/data/datasets/fujian_gis_data/train/images/train_1_4034.png,/data/datasets/fujian_gis_data/train/labels/train_1_4034.png,47.09623336791992
/data/datasets/fujian_gis_data/train/images/train_1_2987.png,/data/datasets/fujian_gis_data/train/labels/train_1_2987.png,44.33330535888672
/data/datasets/fujian_gis_data/train/images/train_1_3206.png,/data/datasets/fujian_gis_data/train/labels/train_1_3206.png,47.13481903076172
/data/datasets/fujian_gis_data/train/images/train_1_3752.png,/data/datasets/fujian_gis_data/train/labels/train_1_3752.png,46.48956298828125
/data/datasets/fujian_gis_data/train/images/train_1_2353.png,/data/datasets/fujian_gis_data/train/labels/train_1_2353.png,45.60955047607422
/data/datasets/fujian_gis_data/train/images/train_1_3066.png,/data/datasets/fujian_gis_data/train/labels/train_1_3066.png,47.23695755004883
/data/datasets/fujian_gis_data/train/images/train_1_2556.png,/data/datasets/fujian_gis_data/train/labels/train_1_2556.png,53.975830078125
/data/datasets/fujian_gis_data/train/images/train_0_1415.png,/data/datasets/fujian_gis_data/train/labels/train_0_1415.png,48.56443405151367
/data/datasets/fujian_gis_data/train/images/train_1_3452.png,/data/datasets/fujian_gis_data/train/labels/train_1_3452.png,45.77232360839844
/data/datasets/fujian_gis_data/train/images/train_1_2559.png,/data/datasets/fujian_gis_data/train/labels/train_1_2559.png,52.97487258911133
/data/datasets/fujian_gis_data/train/images/train_1_2001.png,/data/datasets/fujian_gis_data/train/labels/train_1_2001.png,46.877689361572266
/data/datasets/fujian_gis_data/train/images/train_1_5062.png,/data/datasets/fujian_gis_data/train/labels/train_1_5062.png,46.296958923339844
/data/datasets/fujian_gis_data/train/images/train_1_4660.png,/data/datasets/fujian_gis_data/train/labels/train_1_4660.png,44.95943069458008
/data/datasets/fujian_gis_data/train/images/train_0_1721.png,/data/datasets/fujian_gis_data/train/labels/train_0_1721.png,51.894798278808594
/data/datasets/fujian_gis_data/train/images/train_0_1128.png,/data/datasets/fujian_gis_data/train/labels/train_0_1128.png,54.11428451538086
/data/datasets/fujian_gis_data/train/images/train_1_4232.png,/data/datasets/fujian_gis_data/train/labels/train_1_4232.png,46.92729949951172
/data/datasets/fujian_gis_data/train/images/train_1_3248.png,/data/datasets/fujian_gis_data/train/labels/train_1_3248.png,48.73434066772461
/data/datasets/fujian_gis_data/train/images/train_1_4590.png,/data/datasets/fujian_gis_data/train/labels/train_1_4590.png,48.787841796875
/data/datasets/fujian_gis_data/train/images/train_0_662.png,/data/datasets/fujian_gis_data/train/labels/train_0_662.png,44.353084564208984
/data/datasets/fujian_gis_data/train/images/train_1_3256.png,/data/datasets/fujian_gis_data/train/labels/train_1_3256.png,47.89064407348633
/data/datasets/fujian_gis_data/train/images/train_1_2201.png,/data/datasets/fujian_gis_data/train/labels/train_1_2201.png,49.234981536865234
/data/datasets/fujian_gis_data/train/images/train_0_863.png,/data/datasets/fujian_gis_data/train/labels/train_0_863.png,54.839630126953125
/data/datasets/fujian_gis_data/train/images/train_1_3204.png,/data/datasets/fujian_gis_data/train/labels/train_1_3204.png,46.151695251464844
/data/datasets/fujian_gis_data/train/images/train_1_2273.png,/data/datasets/fujian_gis_data/train/labels/train_1_2273.png,48.16139221191406
/data/datasets/fujian_gis_data/train/images/train_1_4732.png,/data/datasets/fujian_gis_data/train/labels/train_1_4732.png,47.54823684692383
/data/datasets/fujian_gis_data/train/images/train_1_2708.png,/data/datasets/fujian_gis_data/train/labels/train_1_2708.png,45.51778793334961
/data/datasets/fujian_gis_data/train/images/train_1_3749.png,/data/datasets/fujian_gis_data/train/labels/train_1_3749.png,47.0135498046875
/data/datasets/fujian_gis_data/train/images/train_1_3065.png,/data/datasets/fujian_gis_data/train/labels/train_1_3065.png,46.62088394165039
