image_path,label_path,label_mean
/data/datasets/fujian_gis_data/train/images/train_0_878.png,/data/datasets/fujian_gis_data/train/labels/train_0_878.png,13.65835189819336
/data/datasets/fujian_gis_data/train/images/train_1_4572.png,/data/datasets/fujian_gis_data/train/labels/train_1_4572.png,11.476478576660156
/data/datasets/fujian_gis_data/train/images/train_1_5232.png,/data/datasets/fujian_gis_data/train/labels/train_1_5232.png,2.6063156127929688
/data/datasets/fujian_gis_data/train/images/train_0_391.png,/data/datasets/fujian_gis_data/train/labels/train_0_391.png,6.769676208496094
/data/datasets/fujian_gis_data/train/images/train_1_1578.png,/data/datasets/fujian_gis_data/train/labels/train_1_1578.png,11.940803527832031
/data/datasets/fujian_gis_data/train/images/train_1_614.png,/data/datasets/fujian_gis_data/train/labels/train_1_614.png,1.0077667236328125
/data/datasets/fujian_gis_data/train/images/train_0_1351.png,/data/datasets/fujian_gis_data/train/labels/train_0_1351.png,7.142238616943359
/data/datasets/fujian_gis_data/train/images/train_1_1005.png,/data/datasets/fujian_gis_data/train/labels/train_1_1005.png,5.985965728759766
/data/datasets/fujian_gis_data/train/images/train_1_1384.png,/data/datasets/fujian_gis_data/train/labels/train_1_1384.png,12.281913757324219
/data/datasets/fujian_gis_data/train/images/train_0_1774.png,/data/datasets/fujian_gis_data/train/labels/train_0_1774.png,10.4071044921875
/data/datasets/fujian_gis_data/train/images/train_1_463.png,/data/datasets/fujian_gis_data/train/labels/train_1_463.png,4.167900085449219
/data/datasets/fujian_gis_data/train/images/train_1_4699.png,/data/datasets/fujian_gis_data/train/labels/train_1_4699.png,4.026527404785156
/data/datasets/fujian_gis_data/train/images/train_0_742.png,/data/datasets/fujian_gis_data/train/labels/train_0_742.png,13.712825775146484
/data/datasets/fujian_gis_data/train/images/train_1_733.png,/data/datasets/fujian_gis_data/train/labels/train_1_733.png,9.395122528076172
/data/datasets/fujian_gis_data/train/images/train_1_5141.png,/data/datasets/fujian_gis_data/train/labels/train_1_5141.png,13.515033721923828
/data/datasets/fujian_gis_data/train/images/train_0_496.png,/data/datasets/fujian_gis_data/train/labels/train_0_496.png,1.1030960083007812
/data/datasets/fujian_gis_data/train/images/train_1_4158.png,/data/datasets/fujian_gis_data/train/labels/train_1_4158.png,13.414840698242188
/data/datasets/fujian_gis_data/train/images/train_1_866.png,/data/datasets/fujian_gis_data/train/labels/train_1_866.png,1.8592453002929688
/data/datasets/fujian_gis_data/train/images/train_1_1734.png,/data/datasets/fujian_gis_data/train/labels/train_1_1734.png,14.492969512939453
/data/datasets/fujian_gis_data/train/images/train_0_1719.png,/data/datasets/fujian_gis_data/train/labels/train_0_1719.png,3.5985183715820312
/data/datasets/fujian_gis_data/train/images/train_0_2021.png,/data/datasets/fujian_gis_data/train/labels/train_0_2021.png,10.607166290283203
/data/datasets/fujian_gis_data/train/images/train_0_2322.png,/data/datasets/fujian_gis_data/train/labels/train_0_2322.png,1.6822052001953125
/data/datasets/fujian_gis_data/train/images/train_1_798.png,/data/datasets/fujian_gis_data/train/labels/train_1_798.png,5.0051116943359375
/data/datasets/fujian_gis_data/train/images/train_1_4787.png,/data/datasets/fujian_gis_data/train/labels/train_1_4787.png,7.852344512939453
/data/datasets/fujian_gis_data/train/images/train_1_606.png,/data/datasets/fujian_gis_data/train/labels/train_1_606.png,3.2600021362304688
/data/datasets/fujian_gis_data/train/images/train_1_4927.png,/data/datasets/fujian_gis_data/train/labels/train_1_4927.png,2.4989891052246094
/data/datasets/fujian_gis_data/train/images/train_1_5017.png,/data/datasets/fujian_gis_data/train/labels/train_1_5017.png,3.1325721740722656
/data/datasets/fujian_gis_data/train/images/train_1_4958.png,/data/datasets/fujian_gis_data/train/labels/train_1_4958.png,2.685108184814453
/data/datasets/fujian_gis_data/train/images/train_0_965.png,/data/datasets/fujian_gis_data/train/labels/train_0_965.png,3.5780906677246094
/data/datasets/fujian_gis_data/train/images/train_1_1912.png,/data/datasets/fujian_gis_data/train/labels/train_1_1912.png,14.150886535644531
/data/datasets/fujian_gis_data/train/images/train_1_3729.png,/data/datasets/fujian_gis_data/train/labels/train_1_3729.png,3.862457275390625
/data/datasets/fujian_gis_data/train/images/train_0_766.png,/data/datasets/fujian_gis_data/train/labels/train_0_766.png,12.897987365722656
/data/datasets/fujian_gis_data/train/images/train_0_787.png,/data/datasets/fujian_gis_data/train/labels/train_0_787.png,0.9374046325683594
/data/datasets/fujian_gis_data/train/images/train_1_1359.png,/data/datasets/fujian_gis_data/train/labels/train_1_1359.png,9.431438446044922
/data/datasets/fujian_gis_data/train/images/train_1_1161.png,/data/datasets/fujian_gis_data/train/labels/train_1_1161.png,1.9127464294433594
/data/datasets/fujian_gis_data/train/images/train_0_740.png,/data/datasets/fujian_gis_data/train/labels/train_0_740.png,14.272804260253906
/data/datasets/fujian_gis_data/train/images/train_1_859.png,/data/datasets/fujian_gis_data/train/labels/train_1_859.png,2.9603958129882812
/data/datasets/fujian_gis_data/train/images/train_0_64.png,/data/datasets/fujian_gis_data/train/labels/train_0_64.png,12.562065124511719
/data/datasets/fujian_gis_data/train/images/train_0_264.png,/data/datasets/fujian_gis_data/train/labels/train_0_264.png,9.974231719970703
/data/datasets/fujian_gis_data/train/images/train_0_1284.png,/data/datasets/fujian_gis_data/train/labels/train_0_1284.png,8.670101165771484
/data/datasets/fujian_gis_data/train/images/train_1_1216.png,/data/datasets/fujian_gis_data/train/labels/train_1_1216.png,5.8844757080078125
/data/datasets/fujian_gis_data/train/images/train_1_5048.png,/data/datasets/fujian_gis_data/train/labels/train_1_5048.png,7.6613616943359375
/data/datasets/fujian_gis_data/train/images/train_0_2102.png,/data/datasets/fujian_gis_data/train/labels/train_0_2102.png,9.537792205810547
/data/datasets/fujian_gis_data/train/images/train_1_4920.png,/data/datasets/fujian_gis_data/train/labels/train_1_4920.png,7.192173004150391
/data/datasets/fujian_gis_data/train/images/train_0_1077.png,/data/datasets/fujian_gis_data/train/labels/train_0_1077.png,5.5913543701171875
/data/datasets/fujian_gis_data/train/images/train_1_4224.png,/data/datasets/fujian_gis_data/train/labels/train_1_4224.png,4.152336120605469
/data/datasets/fujian_gis_data/train/images/train_0_1389.png,/data/datasets/fujian_gis_data/train/labels/train_0_1389.png,11.810131072998047
/data/datasets/fujian_gis_data/train/images/train_1_1238.png,/data/datasets/fujian_gis_data/train/labels/train_1_1238.png,10.937252044677734
/data/datasets/fujian_gis_data/train/images/train_1_1219.png,/data/datasets/fujian_gis_data/train/labels/train_1_1219.png,2.8394508361816406
/data/datasets/fujian_gis_data/train/images/train_1_816.png,/data/datasets/fujian_gis_data/train/labels/train_1_816.png,8.96484375
/data/datasets/fujian_gis_data/train/images/train_0_497.png,/data/datasets/fujian_gis_data/train/labels/train_0_497.png,6.3565826416015625
/data/datasets/fujian_gis_data/train/images/train_0_399.png,/data/datasets/fujian_gis_data/train/labels/train_0_399.png,13.479690551757812
/data/datasets/fujian_gis_data/train/images/train_1_3173.png,/data/datasets/fujian_gis_data/train/labels/train_1_3173.png,9.13766860961914
/data/datasets/fujian_gis_data/train/images/train_0_1604.png,/data/datasets/fujian_gis_data/train/labels/train_0_1604.png,1.8680000305175781
